Gene,BaseGeneMean,OutlierFactor,GeneMean,DEFacGroup1,DEFacGroup2,true_log2_fc,sparsity,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,sparsity_category
Gene1131,0.62778210010129,1,0.62778210010129,0.559995196788193,0.70056165555955,-0.323097573153665,0.765748774047529,0.000249927277089287,-0.336223677964028,0.201,0.268,1,Medium sparsity
Gene1132,0.0788941207266847,1,0.0788941207266847,0.487801623987661,1.94896511356893,-1.998341800348,0.93964541682384,1.96588164986587e-16,-2.10489135108155,0.023,0.099,7.9480595104077e-13,High sparsity
Gene1133,0.311547437768158,1,0.311547437768158,2.22168506748747,1.2298189232505,0.853208412696909,0.692946058091286,2.84622051756305e-16,0.841029791620618,0.379,0.232,1.15072695525074e-12,Low sparsity
Gene1134,0.0734962587113215,1,0.0734962587113215,0.642637633077401,1.46223834546575,-1.18610111725099,0.942663145982648,1.86893697760335e-06,-1.11192428895255,0.035,0.081,0.00755611220045035,High sparsity
Gene1135,0.0614323265425727,1,0.0614323265425727,1.57450188114054,0.596418683374531,1.40049812392143,0.941154281403244,4.76727462111531e-09,1.43584303709773,0.086,0.031,1.92740912931692e-05,High sparsity
Gene1136,0.917670799429164,1,0.917670799429164,0.752752734789626,0.72002257172769,0.0641339105552708,0.648057336854017,0.0273261768742317,0.127459384992084,0.376,0.327,1,Low sparsity
Gene1137,0.0890098400272556,1,0.0890098400272556,2.13691132936514,1.49060959363156,0.519624594893877,0.884194643530743,0.0318255551423231,0.526979478385954,0.13,0.101,1,Medium sparsity
Gene1138,0.287314676222549,1,0.287314676222549,1.32588956068144,1.29749372326872,0.0312330524357615,0.790267823462844,0.0388227777820461,0.144489437924208,0.227,0.191,1,Medium sparsity
Gene1139,0.434767662473477,1,0.434767662473477,0.486163202553472,1.72620134327853,-1.82808814381901,0.723500565824217,4.20085515968492e-55,-1.86719861139005,0.15,0.408,1.69840574106061e-51,Medium sparsity
Gene114,0.127920785100793,1,0.127920785100793,1.38781527147992,0.418532604315885,1.72940362690295,0.921916258015843,4.29317024527918e-12,1.66580815860002,0.114,0.041,1.73572873016637e-08,High sparsity
Gene1140,0.300632737799443,1,0.300632737799443,1.9857633077247,0.725523278479671,1.45259986249931,0.76612599019238,8.94655787707341e-31,1.47559106896793,0.326,0.138,3.61709334970078e-27,Medium sparsity
Gene1141,0.0158535079536334,1,0.0158535079536334,0.675539120014641,1.63209442223314,-1.27261330197719,0.984534138061109,0.0904404037082355,-0.884430530922547,0.01,0.021,1,High sparsity
Gene1142,0.163372418860742,1,0.163372418860742,2.36856071148198,1.73916621748176,0.4456148298272,0.792153904187099,0.000304693050396659,0.59901665169145,0.237,0.178,1,Medium sparsity
Gene1143,0.165556760889428,1,0.165556760889428,1.31901945842149,0.564185478389761,1.2252244097697,0.888721237268955,1.3878381329079e-16,1.43195223639461,0.161,0.059,5.61102957134665e-13,Medium sparsity
Gene1144,0.081867439990357,1,0.081867439990357,1.26363480460732,1.98834799970746,-0.653990699536324,0.917766880422482,0.0173116921329428,-0.553050218057612,0.067,0.098,1,High sparsity
Gene1145,0.0190472165929978,1,0.0190472165929978,0.471781766946951,0.444951892976191,0.0844702993722093,0.995096190116937,,,,,,High sparsity
Gene1146,0.02631805003761,1,0.02631805003761,0.678310952870313,1.70057169701371,-1.32600113842562,0.975858166729536,0.00230968979889601,-1.24317358240825,0.014,0.035,1,High sparsity
Gene1147,0.0948472248324342,1,0.0948472248324342,1.39597958445959,0.566158442480448,1.30200008233984,0.933609958506224,1.08306740678671e-10,1.69233570792952,0.098,0.034,4.37884152563865e-07,High sparsity
Gene1148,0.071448312938489,1,0.071448312938489,0.483405768833016,0.552875086717585,-0.193718873471784,0.971331572991324,0.740004202551118,-0.457882352791462,0.027,0.031,1,High sparsity
Gene1149,0.0467918356279832,1,0.0467918356279832,0.547735215704591,1.89315928947972,-1.78924525970466,0.958129007921539,2.25000992436975e-08,-2.01212667853404,0.02,0.065,9.09679012422691e-05,High sparsity
Gene115,0.034218549762965,1,0.034218549762965,0.525692314352561,0.490477854194966,0.100030644704689,0.984156921916258,0.341254703500409,-0.645853183150899,0.013,0.019,1,High sparsity
Gene1150,0.0686439368138586,1,0.0686439368138586,0.708844970833627,0.601610322332391,0.236640814091893,0.96605054696341,0.00769972517116082,1.44587577209749,0.043,0.025,1,High sparsity
Gene1151,0.267676205424766,1,0.267676205424766,0.531929127141951,1.88434167240292,-1.82475463817258,0.802338740098076,1.35906766641655e-38,-1.94451913753905,0.102,0.297,5.49471057532211e-35,Medium sparsity
Gene1152,0.224016732896523,1,0.224016732896523,0.671121715447301,0.942756378696244,-0.4903105676096,0.886080724254998,0.0266914916437712,-0.448990602646286,0.098,0.131,1,Medium sparsity
Gene1153,0.134236480491017,1,0.134236480491017,0.728591173912237,0.490844583617245,0.569843222967215,0.951716333459072,0.0938172678417813,0.664351829091753,0.055,0.042,1,High sparsity
Gene1154,0.174218119392119,1,0.174218119392119,1.2714446605544,0.563338477173376,1.17439475121512,0.899660505469634,2.6547011784232e-12,1.26241290332268,0.141,0.058,1.0732956864365e-08,Medium sparsity
Gene1155,0.0687996495928968,1,0.0687996495928968,0.579113652250863,0.777601108385679,-0.425183767466256,0.967559411542814,0.0889818907547019,-0.649601345288899,0.025,0.04,1,High sparsity
Gene1156,0.087781329125203,1,0.087781329125203,1.35167810557099,1.75074406665072,-0.37321657519822,0.914371935118823,0.485140665261596,-0.227475098277999,0.081,0.09,1,High sparsity
Gene1157,0.414606890784178,1,0.414606890784178,1.85010183313493,1.42028520633474,0.381424016357432,0.649566201433421,0.00046785102946818,0.408863976261546,0.383,0.317,1,Low sparsity
Gene1158,0.12581012010776,1,0.12581012010776,0.728053608200202,0.679387849872227,0.0998092657830221,0.929460580912863,,,,,,High sparsity
Gene1159,0.351493811427469,1,0.351493811427469,0.630596815350423,0.460779424121166,0.452641588739108,0.87174651075066,0.00349739535457463,0.473186048387,0.15,0.106,1,Medium sparsity
Gene116,0.0795797761583222,1,0.0795797761583222,1.65305219023174,1.43962910296608,0.199435101560517,0.914371935118823,,,,,,High sparsity
Gene1160,0.63602376587501,1,0.63602376587501,1.55993765414602,1.39226454340849,0.164055007295854,0.522444360618635,0.283908859474681,0.133692506783633,0.486,0.469,1,Low sparsity
Gene1161,0.0349283856564161,1,0.0349283856564161,1.984178337985,1.62612733142811,0.287101471131342,0.958129007921539,0.371039169671875,0.69833012018165,0.047,0.037,1,High sparsity
Gene1162,0.228947461821751,16.4815692766174,3.00335706679285,0.491308093762813,0.403387740185643,0.284460768069821,0.461712561297624,0.0145533117097929,0.197962754619279,0.565,0.51,1,Low sparsity
Gene1163,0.254416417168483,1,0.254416417168483,0.584703296231433,1.14444974603111,-0.968877484493608,0.857035081101471,5.7886554050313e-08,-0.920920259384017,0.107,0.181,0.000234035338025415,Medium sparsity
Gene1164,0.255089989577487,1,0.255089989577487,1.6107559850735,1.98902481999136,-0.3043233235342,0.722368917389664,0.0970568240112549,-0.1636800016481,0.259,0.297,1,Medium sparsity
Gene1165,0.305974586457241,1,0.305974586457241,1.98137831380181,0.443158181013988,2.16061071520105,0.798566578649566,1.32322784680886e-43,1.98764309348613,0.304,0.095,5.34981018464823e-40,Medium sparsity
Gene1166,0.159051652896141,26.94708970969,4.91043849956189,1.83834620531316,1.23803908046705,0.570351630792201,0.036212749905696,3.04966801339739e-54,0.563063608198925,0.98,0.947,1.23298077781657e-50,Low sparsity
Gene1167,0.447909821410624,1,0.447909821410624,0.603410835728097,2.18553099612457,-1.85677133020618,0.705394190871369,2.04345640568978e-59,-1.98553653395068,0.161,0.433,8.26169424820379e-56,Medium sparsity
Gene1168,0.507906870548459,1,0.507906870548459,1.80071733185266,1.84882318769813,-0.0380355275965754,0.586948321388156,,,,,,Low sparsity
Gene1169,0.172964485752193,1,0.172964485752193,1.67751660916776,0.671047686618534,1.32183985335917,0.865711052433044,2.45257991219921e-13,1.23556118898573,0.183,0.084,9.91578058502141e-10,Medium sparsity
Gene117,0.657619007203387,1,0.657619007203387,1.77994875389201,1.57855886062353,0.173227649232366,0.510373443983403,0.201251457131808,0.115132139109364,0.507,0.472,1,Low sparsity
Gene1170,0.166072690047027,1,0.166072690047027,0.558603701244251,0.549265990826876,0.0243201662201793,0.933987174651075,,,,,,High sparsity
Gene1171,0.0653942667212741,1,0.0653942667212741,1.33262112931666,0.537828319710555,1.30904904509124,0.963410033949453,2.92772067039514e-07,1.58044647529446,0.056,0.017,0.00118367746704076,High sparsity
Gene1172,0.0890608090952563,1,0.0890608090952563,2.06553025232769,2.13657943896418,-0.048790767593409,0.881176914371935,0.47736972451083,0.200001495762604,0.117,0.121,1,Medium sparsity
Gene1173,0.0181677026057018,1,0.0181677026057018,0.82439328664262,1.07150341382612,-0.378231784863117,0.986420218785364,0.0978282229998203,-0.862982765539115,0.009,0.018,1,High sparsity
Gene1174,0.132194946557819,1,0.132194946557819,1.95198619480898,1.82223544991619,0.0992334687287145,0.832893247831007,,,,,,Medium sparsity
Gene1175,0.253052113471402,1,0.253052113471402,0.565268576290237,1.68101239875506,-1.57232196177387,0.833270463975858,4.35676385196317e-30,-1.66612551131686,0.086,0.251,1.76143962534871e-26,Medium sparsity
Gene1176,0.377316487254941,1,0.377316487254941,2.43515970363298,1.48844007387591,0.71021525245954,0.636740852508487,1.84807962083864e-16,0.824710050995621,0.436,0.287,7.47178590705063e-13,Low sparsity
Gene1177,0.664652315081982,13.7550407035909,2.50651488385648,1.89103896448988,1.39326709422178,0.440707235858572,0.129762353828744,2.60759901327577e-19,0.419650329071031,0.909,0.83,1.05425228106739e-15,Low sparsity
Gene1178,0.0471024169169234,1,0.0471024169169234,2.15916231732802,2.17187480740518,-0.00846924121567727,0.939268200678989,0.887228810575234,-0.204465166673508,0.059,0.063,1,High sparsity
Gene1179,0.0680276042268846,1,0.0680276042268846,1.59200634316308,1.12798333015458,0.49710033704517,0.935118823085628,0.000246219863372439,1.00409702882691,0.084,0.045,0.995466907614769,High sparsity
Gene118,0.382199629592493,1,0.382199629592493,0.482453265695067,2.07080679434612,-2.10173185360926,0.757450018860807,1.05504087416391e-59,-2.00096883837768,0.112,0.378,4.26553025424469e-56,Medium sparsity
Gene1180,0.0255588744722517,1,0.0255588744722517,2.17589228905175,0.683011482038137,1.67162540527874,0.970954356846473,1.0519355702691e-06,2.22661763943485,0.045,0.012,0.00425297551059797,High sparsity
Gene1181,0.27103773171221,1,0.27103773171221,2.44325560317793,1.02708557583636,1.25024840951587,0.745379102225575,1.86854511852638e-18,0.994357080447346,0.328,0.178,7.55452791420217e-15,Medium sparsity
Gene1182,0.18275973344096,1,0.18275973344096,0.629068177537019,0.448962523642688,0.486621359306336,0.925688419464353,0.433094275600014,0.258135037562656,0.081,0.068,1,High sparsity
Gene1183,0.0329503424957183,43.0854020232481,7.85124550158679,1.88145410950084,0.578589296955793,1.70123656018942,0.046397585816673,0,1.71056378627342,0.996,0.909,0,Low sparsity
Gene1184,0.13796760676767,1,0.13796760676767,0.600433621058474,1.29154489853954,-1.10502112985754,0.919275745001886,2.61689693502495e-10,-1.46532576622186,0.047,0.115,1.05801143083059e-06,High sparsity
Gene1185,0.580704291804877,1,0.580704291804877,1.18619946912876,0.463295327414784,1.35634259404441,0.755941154281403,8.95766725030631e-32,1.54865292623618,0.34,0.145,3.62158486929884e-28,Medium sparsity
Gene1186,0.372735971435215,1,0.372735971435215,2.04033786475459,0.617459880764637,1.72439076527317,0.731799321010939,5.12370498082731e-48,1.66934396030692,0.389,0.143,2.07151392374848e-44,Medium sparsity
Gene1187,0.120950869856148,1,0.120950869856148,1.55982885617235,1.62237949459987,-0.0567235773962669,0.896265560165975,0.014089149358688,-0.683515266137584,0.09,0.118,1,Medium sparsity
Gene1188,1.0859857206513,1,1.0859857206513,1.27725933064871,1.72342449051881,-0.432226615417062,0.402866842700868,1.48655573356082e-13,-0.527138221073464,0.539,0.658,6.0101448307864e-10,Low sparsity
Gene1189,0.205654121892826,1,0.205654121892826,0.439145374827686,0.504042053913191,-0.19884549855159,0.939268200678989,0.586422829785276,-0.200401521645003,0.058,0.064,1,High sparsity
Gene119,0.037972273428397,1,0.037972273428397,0.690441879792229,1.95686909369677,-1.50295536784424,0.972840437570728,7.13760776319579e-05,-1.92630704233877,0.014,0.041,0.288573481866006,High sparsity
Gene1190,1.01805884909159,1,1.01805884909159,0.943888707512899,2.10624881177025,-1.15798720366405,0.489626556016598,4.76375145602064e-51,-1.22023111879709,0.387,0.639,1.92598471366914e-47,Low sparsity
Gene1191,0.239814456172708,1,0.239814456172708,1.38205561002084,0.523683239136359,1.40004933074181,0.855903432666918,5.69176016124568e-17,1.49377058838139,0.2,0.086,2.30117863319163e-13,Medium sparsity
Gene1192,0.252888251332216,1,0.252888251332216,2.27919303682466,0.68252822785378,1.73956250014922,0.771407016220294,1.44642159608063e-36,1.75961443978429,0.327,0.127,5.84788251295399e-33,Medium sparsity
Gene1193,0.242781603239861,1,0.242781603239861,0.59813846785872,0.805756789334271,-0.429864935430665,0.900792153904187,0.094667779577156,-0.374368402692067,0.088,0.111,1,High sparsity
Gene1194,0.057315006254081,1,0.057315006254081,0.827339711141008,1.2570513128542,-0.603491805537256,0.953225198038476,0.117467534549252,-0.638458569515875,0.039,0.055,1,High sparsity
Gene1195,0.405616723702611,1,0.405616723702611,1.54914414538199,0.64827309912174,1.25679777794323,0.767634854771784,1.09899516475118e-17,0.8579182054205,0.303,0.159,4.44323745108901e-14,Medium sparsity
Gene1196,0.126531103621592,1,0.126531103621592,1.84951530374486,0.582511273107131,1.66678936298874,0.8868351565447,1.61241919974899e-25,2.18030358205822,0.175,0.049,6.51901082458516e-22,Medium sparsity
Gene1197,0.106116804161469,1,0.106116804161469,0.620842386997361,1.68063570789559,-1.43670807838121,0.907959260656356,1.62670689724304e-09,-1.35118466185222,0.058,0.128,6.57677598555362e-06,High sparsity
Gene1198,0.246235970542037,1,0.246235970542037,0.539366404286931,0.510477255707319,0.0794189793787376,0.907204828366654,0.0865620452782815,0.457221848820923,0.102,0.083,1,High sparsity
Gene1199,0.340883165844729,1,0.340883165844729,1.18532868076159,0.867119049193223,0.450985176904247,0.784609581290079,0.00120783389804939,0.436949162906636,0.244,0.186,1,Medium sparsity
Gene12,0.318020462181319,1,0.318020462181319,0.72277767789574,0.70012685715939,0.0459356009428039,0.861938890984534,0.448033506565658,0.345036866390846,0.145,0.131,1,Medium sparsity
Gene120,0.247358583681525,1,0.247358583681525,1.86901753874434,0.640720436179825,1.54451319529604,0.815918521312712,1.34639688507276e-26,1.5662816654128,0.262,0.103,5.44348260634916e-23,Medium sparsity
Gene1200,0.176437546013317,1,0.176437546013317,1.11786769352749,2.1289098079025,-0.929365384233567,0.825726141078838,2.95440882505609e-08,-0.714065085055895,0.132,0.218,0.000119446748797018,Medium sparsity
Gene1201,0.0186046771643742,1,0.0186046771643742,1.90850302293828,1.59212743381506,0.261485657930121,0.970954356846473,0.00695214296732776,0.675473746315619,0.039,0.019,1,High sparsity
Gene1202,0.258981357095889,47.9472419677656,8.73719520151604,0.669522327474224,1.88754539521024,-1.49530726849092,0.029045643153527,0,-1.46950147934107,0.947,0.995,0,Low sparsity
Gene1203,0.428100645465241,1,0.428100645465241,1.08051378099027,1.37001231028268,-0.342471384015158,0.722368917389664,0.000887221660897716,-0.415110011227389,0.259,0.297,1,Medium sparsity
Gene1204,0.212579840704325,1,0.212579840704325,1.32703938012993,0.4666203518117,1.50789004611408,0.866465484722746,4.02337018204849e-17,1.38621575570719,0.189,0.076,1.6266485646022e-13,Medium sparsity
Gene1205,1.16005259194097,1,1.16005259194097,1.71102644976502,0.511475564726486,1.74212483848099,0.500943040362127,5.18168824427671e-120,1.88929913828761,0.699,0.291,2.09495655716108e-116,Low sparsity
Gene1206,0.34030658922192,1,0.34030658922192,2.10861141087127,0.527757708761768,1.99834559830463,0.758958883440211,3.81272492651638e-58,2.21827462474265,0.367,0.11,1.54148468779057e-54,Medium sparsity
Gene1207,0.121258923404488,1,0.121258923404488,1.61515145245139,1.33357445184518,0.276371081455327,0.884194643530743,0.0417561397152514,0.222852034180775,0.13,0.101,1,Medium sparsity
Gene1208,0.0505591109050744,1,0.0505591109050744,1.57128616758378,0.57359367459993,1.45384493304461,0.961901169370049,4.36283619305101e-11,2.39105241682087,0.062,0.013,1.76389467285053e-07,High sparsity
Gene1209,0.0286098984808971,1,0.0286098984808971,1.16509932996497,1.51924561942354,-0.382902175665286,0.971331572991324,,,,,,High sparsity
Gene121,0.0691512054792368,1,0.0691512054792368,0.712411082803076,1.77411352926356,-1.31631646831226,0.935496039230479,3.40226418890495e-13,-2.22359007281868,0.031,0.099,1.37553541157427e-09,High sparsity
Gene1210,0.169048308013468,1,0.169048308013468,0.560331689701365,0.763353341677891,-0.446069920773305,0.921161825726141,0.0415866302990073,-0.745433470238266,0.069,0.089,1,High sparsity
Gene1211,0.162649724283513,1,0.162649724283513,1.43409072831257,0.536183763864536,1.41933686062761,0.906827612221803,1.91275852805056e-15,1.55864044707802,0.138,0.047,7.7332827289084e-12,High sparsity
Gene1212,0.767633241497093,1,0.767633241497093,0.494652259840647,0.470183703064698,0.0731901330957037,0.75103734439834,0.819220512113945,0.116461402453479,0.252,0.246,1,Medium sparsity
